lenght1,angle1,lenght2,angle2,lenght3,angle3,result,radius1,radius2
250.0,0,25.0,135,25.0,-135,0,128083801023.98,235439761998.702
250.0,0,25.0,135,25.0,-90,0,128083801023.98,1117958679.13
250.0,0,25.0,135,25.0,-45,0,128083801023.98,58471969807.225
250.0,0,25.0,135,25.0,0,0,128083801023.98,246942938268.112
250.0,0,25.0,135,25.0,45,0,128083801023.98,91105072611.832
250.0,0,25.0,135,25.0,90,0,128083801023.98,79277042320.107
250.0,0,25.0,135,25.0,135,0,128083801023.98,665415109790.092
250.0,0,25.0,135,44.457,-135,0,128083801023.98,264634734561.13
250.0,0,25.0,135,44.457,-90,0,128083801023.98,1225364029.143
250.0,0,25.0,135,44.457,-45,0,128083801023.98,61844112491.655
250.0,0,25.0,135,44.457,0,0,128083801023.98,246942938268.112
250.0,0,25.0,135,44.457,45,0,128083801023.98,72046751902.524
250.0,0,25.0,135,44.457,90,0,128083801023.98,125696362112.104
250.0,0,25.0,135,44.457,135,0,128083801023.98,817989360446.591
250.0,0,25.0,135,79.057,-135,0,128083801023.98,320765615572.726
250.0,0,25.0,135,79.057,-90,0,128083801023.98,1428528195.634
250.0,0,25.0,135,79.057,-45,0,128083801023.98,68074245132.337
250.0,0,25.0,135,79.057,0,0,128083801023.98,246942938268.112
250.0,0,25.0,135,79.057,45,0,128083801023.98,43674110397.399
250.0,0,25.0,135,79.057,90,0,128083801023.98,234553171305.061
250.0,0,25.0,135,79.057,135,0,128083801023.98,1128178057347.518
250.0,0,25.0,135,140.585,-135,0,128083801023.98,433907035669.318
250.0,0,25.0,135,140.585,-90,0,128083801023.98,1828284162.19
250.0,0,25.0,135,140.585,-45,0,128083801023.98,79891516274.471
250.0,0,25.0,135,140.585,0,0,128083801023.98,246942938268.112
250.0,0,25.0,135,140.585,45,0,128083801023.98,10670492419.512
250.0,0,25.0,135,140.585,90,2,128083801023.98,511328806452.149
250.0,0,25.0,135,140.585,135,0,128083801023.98,1802688817975.92
250.0,0,25.0,135,250.0,-135,0,128083801023.98,677246352986.244
250.0,0,25.0,135,250.0,-90,0,128083801023.98,2660842136.591
250.0,0,25.0,135,250.0,-45,2,128083801023.98,103241300792.625
250.0,0,25.0,135,250.0,0,0,128083801023.98,246942938268.112
250.0,0,25.0,135,250.0,45,0,128083801023.98,7164256933.791
250.0,0,25.0,135,250.0,90,2,128083801023.98,1266620385117.62
250.0,0,25.0,135,250.0,135,2,128083801023.98,3390857888911.093
250.0,0,44.457,135,25.0,-135,0,146850818657.539,362644615431.453
250.0,0,44.457,135,25.0,-90,0,146850818657.539,7541989341.604
250.0,0,44.457,135,25.0,-45,0,146850818657.539,27898081102.68
250.0,0,44.457,135,25.0,0,0,146850818657.539,163737511265.626
250.0,0,44.457,135,25.0,45,0,146850818657.539,42087326032.02
250.0,0,44.457,135,25.0,90,0,146850818657.539,152324249461.191
250.0,0,44.457,135,25.0,135,0,146850818657.539,890611982890.882
250.0,0,44.457,135,44.457,-135,0,146850818657.539,402655722624.17
250.0,0,44.457,135,44.457,-90,0,146850818657.539,8194810930.844
250.0,0,44.457,135,44.457,-45,0,146850818657.539,29414708591.9
250.0,0,44.457,135,44.457,0,0,146850818657.539,163737511265.626
250.0,0,44.457,135,44.457,45,0,146850818657.539,30967324744.71
250.0,0,44.457,135,44.457,90,0,146850818657.539,208731236314.949
250.0,0,44.457,135,44.457,135,0,146850818657.539,1056741605375.132
250.0,0,44.457,135,79.057,-135,0,146850818657.539,478977663617.896
250.0,0,44.457,135,79.057,-90,0,146850818657.539,9422638419.016
250.0,0,44.457,135,79.057,-45,0,146850818657.539,32210855596.782
250.0,0,44.457,135,79.057,0,0,146850818657.539,163737511265.626
250.0,0,44.457,135,79.057,45,0,146850818657.539,15398618301.35
250.0,0,44.457,135,79.057,90,0,146850818657.539,330942129554.874
250.0,0,44.457,135,79.057,135,0,146850818657.539,1387240858418.079
250.0,0,44.457,135,140.585,-135,0,146850818657.539,631050232224.545
250.0,0,44.457,135,140.585,-90,0,146850818657.539,11817683569.605
250.0,0,44.457,135,140.585,-45,0,146850818657.539,37496710373.342
250.0,0,44.457,135,140.585,0,0,146850818657.539,163737511265.626
250.0,0,44.457,135,140.585,45,0,146850818657.539,1012976926.495
250.0,0,44.457,135,140.585,90,2,146850818657.539,617529561987.577
250.0,0,44.457,135,140.585,135,2,146850818657.539,2085869457524.406
250.0,0,44.457,135,250.0,-135,0,146850818657.539,953190068148.812
250.0,0,44.457,135,250.0,-90,0,146850818657.539,16746060250.227
250.0,0,44.457,135,250.0,-45,0,146850818657.539,47888107459.847
250.0,0,44.457,135,250.0,0,0,146850818657.539,163737511265.626
250.0,0,44.457,135,250.0,45,1,146850818657.539,17488790789.629
250.0,0,44.457,135,250.0,90,2,146850818657.539,1346201529800.596
250.0,0,44.457,135,250.0,135,2,146850818657.539,3678980225937.548
250.0,0,79.057,135,25.0,-135,1,183392048031.219,717485631819.606
250.0,0,79.057,135,25.0,-90,0,183392048031.219,56230687800.712
250.0,0,79.057,135,25.0,-45,0,183392048031.219,2424547469.896
250.0,0,79.057,135,25.0,0,1,183392048031.219,66075454827.852
250.0,0,79.057,135,25.0,45,1,183392048031.219,5908866456.254
250.0,0,79.057,135,25.0,90,1,183392048031.219,275725440965.469
250.0,0,79.057,135,25.0,135,0,183392048031.219,1277416106802.51
250.0,0,79.057,135,44.457,-135,0,183392048031.219,783669379941.972
250.0,0,79.057,135,44.457,-90,0,183392048031.219,60422804557.917
250.0,0,79.057,135,44.457,-45,0,183392048031.219,2542880195.314
250.0,0,79.057,135,44.457,0,1,183392048031.219,66075454827.852
250.0,0,79.057,135,44.457,45,1,183392048031.219,2997334935.212
250.0,0,79.057,135,44.457,90,1,183392048031.219,337337928169.495
250.0,0,79.057,135,44.457,135,0,183392048031.219,1456314461420.707
250.0,0,79.057,135,79.057,-135,0,183392048031.219,908574286440.125
250.0,0,79.057,135,79.057,-90,0,183392048031.219,68249831133.473
250.0,0,79.057,135,79.057,-45,0,183392048031.219,2760273394.378
250.0,0,79.057,135,79.057,0,1,183392048031.219,66075454827.852
250.0,0,79.057,135,79.057,45,1,183392048031.219,237473620.286
250.0,0,79.057,135,79.057,90,2,183392048031.219,462237038750.943
250.0,0,79.057,135,79.057,135,0,183392048031.219,1803397244237.591
250.0,0,79.057,135,140.585,-135,0,183392048031.219,1153493382590.714
250.0,0,79.057,135,140.585,-90,0,183392048031.219,83345565524.908
250.0,0,79.057,135,140.585,-45,0,183392048031.219,3168879539.496
250.0,0,79.057,135,140.585,0,1,183392048031.219,66075454827.852
250.0,0,79.057,135,140.585,45,1,183392048031.219,2974917917.999
250.0,0,79.057,135,140.585,90,2,183392048031.219,732833286681.478
250.0,0,79.057,135,140.585,135,2,183392048031.219,2512153838453.42
250.0,0,79.057,135,250.0,-135,0,183392048031.219,1661148574257.71
250.0,0,79.057,135,250.0,-90,0,183392048031.219,113912930655.859
250.0,0,79.057,135,250.0,-45,0,183392048031.219,3965146694.919
250.0,0,79.057,135,250.0,0,0,183392048031.219,66075454827.852
250.0,0,79.057,135,250.0,45,1,183392048031.219,32019491150.661
250.0,0,79.057,135,250.0,90,2,183392048031.219,1367381957438.235
250.0,0,79.057,135,250.0,135,2,183392048031.219,4062046608207.87
250.0,0,140.585,135,25.0,-135,1,258390711207.036,1980384448524.076
250.0,0,140.585,135,25.0,-90,0,258390711207.036,479500458241.15
250.0,0,140.585,135,25.0,-45,0,258390711207.036,10806829085.866
250.0,0,140.585,135,25.0,0,1,258390711207.036,3400528450.655
250.0,0,140.585,135,25.0,45,1,258390711207.036,1039357363.644
250.0,0,140.585,135,25.0,90,1,258390711207.036,360042344273.138
250.0,0,140.585,135,25.0,135,0,258390711207.036,1794347453257.986
250.0,0,140.585,135,44.457,-135,1,258390711207.036,2121822057862.266
250.0,0,140.585,135,44.457,-90,1,258390711207.036,508347946736.77
250.0,0,140.585,135,44.457,-45,1,258390711207.036,11281649520.094
250.0,0,140.585,135,44.457,0,1,258390711207.036,3400528450.655
250.0,0,140.585,135,44.457,45,1,258390711207.036,1896967510.248
250.0,0,140.585,135,44.457,90,1,258390711207.036,407159251303.327
250.0,0,140.585,135,44.457,135,0,258390711207.036,1968415582709.93
250.0,0,140.585,135,79.057,-135,1,258390711207.036,2385387791995.38
250.0,0,140.585,135,79.057,-90,1,258390711207.036,561728311000.788
250.0,0,140.585,135,79.057,-45,1,258390711207.036,12151230124.606
250.0,0,140.585,135,79.057,0,1,258390711207.036,3400528450.655
250.0,0,140.585,135,79.057,45,1,258390711207.036,4054588981.166
250.0,0,140.585,135,79.057,90,1,258390711207.036,498101167507.108
250.0,0,140.585,135,79.057,135,0,258390711207.036,2297860140537.195
250.0,0,140.585,135,140.585,-135,1,258390711207.036,2892182784008.324
250.0,0,140.585,135,140.585,-90,1,258390711207.036,663234813623.832
250.0,0,140.585,135,140.585,-45,1,258390711207.036,13777317123.346
250.0,0,140.585,135,140.585,0,1,258390711207.036,3400528450.655
250.0,0,140.585,135,140.585,45,1,258390711207.036,9891688564.073
250.0,0,140.585,135,140.585,90,2,258390711207.036,682445414176.58
250.0,0,140.585,135,140.585,135,2,258390711207.036,2946637033330.276
250.0,0,140.585,135,250.0,-135,1,258390711207.036,3913914545508.084
250.0,0,140.585,135,250.0,-90,1,258390711207.036,864557869066.878
250.0,0,140.585,135,250.0,-45,1,258390711207.036,16921149065.857
250.0,0,140.585,135,250.0,0,1,258390711207.036,3400528450.655
250.0,0,140.585,135,250.0,45,1,258390711207.036,26597284233.888
250.0,0,140.585,135,250.0,90,2,258390711207.036,1081812567482.598
250.0,0,140.585,135,250.0,135,2,258390711207.036,4299380798832.902
250.0,0,250.0,135,25.0,-135,1,423442663515.021,8072891160639.851
250.0,0,250.0,135,25.0,-90,0,423442663515.021,4790476673320.138
250.0,0,250.0,135,25.0,-45,0,423442663515.021,1036911372072.26
250.0,0,250.0,135,25.0,0,0,423442663515.021,27366106982.276
250.0,0,250.0,135,25.0,45,0,423442663515.021,0.0
250.0,0,250.0,135,25.0,90,0,423442663515.021,121720306577.502
250.0,0,250.0,135,25.0,135,0,423442663515.021,1880575848431.351
250.0,0,250.0,135,44.457,-135,1,423442663515.021,8484269366009.515
250.0,0,250.0,135,44.457,-90,0,423442663515.021,5005575751725.41
250.0,0,250.0,135,44.457,-45,0,423442663515.021,1073109649917.251
250.0,0,250.0,135,44.457,0,1,423442663515.021,27366106982.276
250.0,0,250.0,135,44.457,45,1,423442663515.021,0.0
250.0,0,250.0,135,44.457,90,1,423442663515.021,130869621075.987
250.0,0,250.0,135,44.457,135,0,423442663515.021,1998474284312.236
250.0,0,250.0,135,79.057,-135,1,423442663515.021,9241067956990.98
250.0,0,250.0,135,79.057,-90,1,423442663515.021,5399750965870.44
250.0,0,250.0,135,79.057,-45,1,423442663515.021,1139014482755.67
250.0,0,250.0,135,79.057,0,1,423442663515.021,27366106982.276
250.0,0,250.0,135,79.057,45,1,423442663515.021,0.0
250.0,0,250.0,135,79.057,90,1,423442663515.021,147958602771.03
250.0,0,250.0,135,79.057,135,1,423442663515.021,2216984706506.918
250.0,0,250.0,135,140.585,-135,1,423442663515.021,10666712555265.182
250.0,0,250.0,135,140.585,-90,1,423442663515.021,6137598706490.436
250.0,0,250.0,135,140.585,-45,1,423442663515.021,1261062141974.344
250.0,0,250.0,135,140.585,0,1,423442663515.021,27366106982.276
250.0,0,250.0,135,140.585,45,1,423442663515.021,0.0
250.0,0,250.0,135,140.585,90,1,423442663515.021,180937026912.601
250.0,0,250.0,135,140.585,135,1,423442663515.021,2633552658561.213
250.0,0,250.0,135,250.0,-135,1,423442663515.021,13454459095807.744
250.0,0,250.0,135,250.0,-90,1,423442663515.021,7566398058600.279
250.0,0,250.0,135,250.0,-45,1,423442663515.021,1493440499492.478
250.0,0,250.0,135,250.0,0,1,423442663515.021,27366106982.276
250.0,0,250.0,135,250.0,45,1,423442663515.021,0.0
250.0,0,250.0,135,250.0,90,1,423442663515.021,247771790102.309
250.0,0,250.0,135,250.0,135,2,423442663515.021,3462873386969.416
